"word","freq"
"clear",3.703
"tread",3.697
"crushing",3.695
"judge",3.692
"turned",3.689
"nose",3.679
"ass",3.674
"damage",3.673
"rolls",3.661
"darling",3.659
"knees",3.659
"children",3.652
"chill",3.644
"bodies",3.633
"higher",3.63
"rock",3.628
"three",3.621
"doors",3.614
"enter",3.601
"belong",3.6
"ending",3.599
"choice",3.591
"grow",3.577
"squeeze",3.553
"puppets",3.551
"listen",3.549
"outside",3.544
"emptiness",3.539
"seem",3.522
"prison",3.512
"different",3.5
"push",3.494
"rejector",3.487
"evermore",3.482
"rule",3.482
"shining",3.478
"swallow",3.478
"crash",3.473
"brings",3.469
"seeds",3.455
"pumping",3.455
"tongue",3.445
"feet",3.438
"cross",3.422
"hope",3.417
"day's",3.416
"sail",3.416
"house",3.398
"nice",3.394
"heh",3.377
"times",3.374
"mad",3.368
"past",3.366
"memory",3.357
"horsemen",3.354
"storm",3.351
"warms",3.342
"afraid",3.336
"life's",3.333
"apocalypse",3.329
"wicked",3.328
"promise",3.322
"chance",3.316
"thank",3.314
"poor",3.313
"helpless",3.311
"slave",3.311
"tolls",3.311
"wild",3.302
"grim",3.297
"winning",3.297
"fallen",3.289
"soothing",3.283
"whole",3.282
"step",3.274
"bloody",3.257
"pull",3.254
"bone",3.246
"teach",3.242
"tired",3.237
"low",3.233
"wheels",3.21
"full",3.208
"captain",3.195
"chamber",3.195
"farrell",3.195
"molly",3.195
"molly's",3.195
"produced",3.195
"rising",3.194
"shame",3.191
"disappear",3.182
"shot",3.174
"somehow",3.167
"blinded",3.164
"chain",3.158
"yet",3.153
"fill",3.152
"clock",3.136
"mist",3.136
"pin",3.127
"barrel",3.125
"revolver",3.125
"meant",3.107
"repent",3.107
"fool",3.107
"tied",3.102
"direction",3.095
"quench",3.095
"thirst",3.095
"ring",3.09
"tend",3.087
"gun",3.08
"diggin'",3.072
"pushin'",3.072
"curse",3.067
"seeing",3.066
"flame",3.062
"ominous",3.042
"beware",3.035
"miss",3.033
"style",3.028
"pages",3.024
"twisted",3.016
"hunger",3.015
"enough",3.01
"motorbreath",3.005
"feels",3.003
"trusting",3
"fuckin'",2.995
"sick",2.99
"pins",2.982
"shadows",2.968
"crying",2.955
"deadly",2.953
"pure",2.951
"ends",2.943
"militia",2.942
"scarred",2.937
"hail",2.923
"boundaries",2.91
"cries",2.907
"obsession",2.906
"million",2.901
"meet",2.887
"dog",2.871
"taking",2.866
"uh",2.865
"sand",2.865
"freight",2.849
"tunnel",2.849
"bet",2.847
"outlaw",2.847
"infamy",2.844
"okay",2.839
"goin'",2.829
"nothin'",2.822
"deal",2.82
"bed",2.816
"jack",2.808
"sent",2.804
"sure",2.802
"easy",2.8
"teeth",2.793
"fusion",2.787
"build",2.783
"town",2.776
"machine",2.747
"chosen",2.746
"deadend",2.739
"betrayal",2.736
"holier",2.736
"thou",2.736
"retribution",2.727
"choking",2.727
"lips",2.721
"miles",2.717
"reaching",2.708
"thunder",2.697
"astronomy",2.693
"drift",2.665
"thanks",2.658
"roar",2.652
"hammer",2.651
"win",2.641
"course",2.634
"family",2.629
"though",2.622
"seas",2.622
"raw",2.622
"flesh",2.619
"split",2.618
"enough's",2.616
"ma",2.616
"using",2.616
"blow",2.612
"stain",2.611
"jab",2.609
"swing",2.607
"nail",2.597
"seal",2.596
"grip",2.596
"failed",2.595
"stars",2.585
"watch",2.584
"brought",2.578
"high",2.573
"determines",2.572
"lifestyle",2.572
"energy",2.57
"hill",2.567
"throne",2.567
"caress",2.562
"coldhow",2.562
"relive",2.562
"path",2.56
"churning",2.547
"key",2.536
"strength",2.535
"ears",2.533
"secure",2.529
"ohhh",2.519
"exploiting",2.519
"supremacy",2.519
"ultimate",2.519
"vanity",2.519
"barred",2.517
"purify",2.515
"reason",2.506
"rage",2.501
"warmth",2.501
"swallows",2.499
"whoa",2.497
"reach",2.494
"already",2.492
"work",2.487
"years",2.484
"highway",2.48
"explode",2.48
"dig",2.474
"rebel",2.456
"reached",2.455
"use",2.449
"funeral",2.444
"lifetime",2.44
"near",2.436
"liberty",2.434
"growing",2.421
"fix",2.417
"creep",2.417
"stains",2.413
"moving",2.41
"eternal",2.408
"amber",2.406
"fine",2.4
"realize",2.397
"reveal",2.395
"holding",2.394
"respect",2.385
"waking",2.385
"guilty",2.378
"throat",2.377
"violent",2.359
"leash",2.351
"ghost",2.349
"safe",2.344
"ridin'",2.344
"release",2.343
"room",2.337
"beating",2.333
"seed",2.327
"executioner",2.324
"infector",2.324
"jury",2.324
"projector",2.324
"disgrace",2.321
"independence",2.319
"read",2.319
"leading",2.315
"taste",2.313
"ah",2.308
"across",2.303
"action",2.301
"amen",2.3
"fighting",2.299
"speed",2.297
"rains",2.289
"2",2.274
"cutting",2.265
"insanity",2.264
"noise",2.263
"cursed",2.249
"keeps",2.248
"heads",2.247
"betray",2.24
"father's",2.237
"steeds",2.236
"message",2.235
"beneath",2.23
"pretend",2.225
"mask",2.222
"tree",2.217
"goal",2.197
"bend",2.195
"stained",2.194
"soldiers",2.193
"darkest",2.188
"aggression",2.186
"lunacy",2.186
"pounding",2.186
"less",2.185
"rest",2.182
"prepare",2.181
"threaten",2.181
"bred",2.18
"servant",2.18
"soldier",2.18
"seat",2.177
"beat",2.174
"survive",2.173
"kick",2.171
"trace",2.162
"bear",2.159
"loves",2.156
"rip",2.15
"destruction",2.149
"frightening",2.147
"strikes",2.144
"creeping",2.143
"pharaoh's",2.143
"trap",2.136
"suicide",2.136
"quick",2.128
"eye",2.128
"future",2.125
"strip",2.12
"loved",2.12
"throw",2.12
"headwhen",2.118
"judas",2.118
"join",2.114
"others",2.105
"pierce",2.104
"spell",2.103
"shelter",2.099
"takin'",2.098
"says",2.092
"language",2.09
"betting",2.083
"astray",2.078
"hungry",2.061
"heroes",2.06
"careful",2.059
"happy",2.054
"fly",2.053
"stitch",2.048
"choke",2.045
"falling",2.036
"remembrance",2.035
"score",2.03
"riding",2.025
"metallica",2.023
"music",2.022
"seven",2.016
"part",2.014
"sanity",2.003
"finger",2
"opened",2
"view",2
"wander",1.998
"mirrors",1.995
"company",1.994
"ripping",1.993
"letter",1.989
"lady",1.988
"dwell",1.987
"screams",1.982
"tin",1.977
"drink",1.974
"worn",1.973
"closed",1.969
"built",1.968
"golden",1.964
"smoke",1.964
"minds",1.96
"pump",1.956
"used",1.952
"grown",1.928
"leavin'",1.928
"wife",1.927
"bird",1.925
"noose",1.924
"anymore",1.919
"goddess",1.917
"dancing",1.917
"due",1.917
"frustration",1.915
"stood",1.914
"instrumental",1.914
"ready",1.913
"acoming",1.909
"sell",1.905
"redefine",1.9
"along",1.9
"strike",1.9
"clouds",1.893
"drives",1.89
"plus",1.889
"anything",1.887
"prayers",1.883
"senses",1.872
"witchhunt",1.871
"laughing",1.869
"feeds",1.866
"alright",1.861
"died",1.857
"belongdisconnect",1.852
"forget",1.846
"lovely",1.845
"contradiction",1.844
"hours",1.844
"mouth",1.844
"gather",1.84
"pushes",1.838
"dragging",1.824
"deepened",1.824
"healing",1.824
"held",1.824
"sleepy",1.824
"remember",1.821
"hidden",1.82
"talkin'",1.818
"x",1.818
"hates",1.81
"stays",1.81
"big",1.806
"remind",1.803
"gripping",1.801
"pillow",1.801
"later",1.8
"bride",1.792
"beyond",1.79
"earthquake",1.789
"fearmadly",1.789
"hang",1.789
"everyone's",1.787
"shouting",1.786
"poison",1.783
"mother's",1.782
"loss",1.779
"drain",1.774
"habits",1.772
"incorporated",1.772
"answer",1.768
"sin",1.768
"since",1.765
"reign",1.764
"insist",1.763
"frozen",1.761
"flames",1.753
"drains",1.75
"city",1.748
"fever",1.743
"single",1.742
"limited",1.739
"eat",1.738
"reflections",1.736
"freezing",1.735
"gathered",1.73
"law",1.73
"constant",1.728
"spreading",1.726
"kicks",1.719
"repay",1.717
"dawn's",1.708
"treasure",1.708
"knife",1.707
"lust",1.705
"bit",1.705
"anyone",1.704
"asylum",1.704
"consequence",1.704
"overtime",1.704
"junkie",1.698
"phantom",1.697
"finished",1.695
"fun",1.695
"welcome",1.692
"instead",1.69
"wounds",1.683
"question",1.681
"sore",1.678
"circle",1.678
"drawing",1.677
"nearer",1.677
"pharaohs",1.673
"game",1.671
"wall",1.671
"forward",1.666
"terrible",1.664
"onto",1.662
"granted",1.661
"gate",1.656
"fills",1.655
"marches",1.655
"attack",1.654
"force",1.653
"motherfucker",1.649
"bursting",1.649
"pacify",1.649
"cell",1.645
"bones",1.64
"special",1.638
"friend's",1.636
"seagull",1.636
"settle",1.636
"clay",1.635
"coward",1.635
"fields",1.635
"greeting",1.635
"hes",1.635
"served",1.635
"twenty",1.635
"stuck",1.635
"earth's",1.616
"gift",1.616
"swift",1.616
"bar",1.616
"deceiver",1.611
"bright",1.609
"crumbling",1.606
"'specially",1.597
"ball",1.597
"barrels",1.597
"cannonball",1.597
"cork",1.597
"countin'",1.597
"deliver",1.597
"fired",1.597
"fishin'",1.597
"fowlin'",1.597
"jumped",1.597
"kerry",1.597
"mountains",1.597
"penny",1.597
"pistol",1.597
"pistols",1.597
"rapier",1.597
"roarin'",1.597
"saw",1.597
"six",1.597
"sleepin'",1.597
"swore",1.597
"tricked",1.597
"walked",1.597
"weary",1.597
"twist",1.597
"street",1.597
"rape",1.59
"abyss",1.589
"exist",1.589
"infectiously",1.589
"resist",1.589
"sanctify",1.589
"submit",1.589
"surrender",1.589
"legs",1.587
"drop",1.585
"painted",1.584
"machines",1.584
"tells",1.581
"spilling",1.577
"sleeping",1.577
"undone",1.574
"lead",1.571
"stands",1.567
"windows",1.567
"hearing",1.565
"hundred",1.563
"contribution",1.56
"dedicated",1.558
"darker",1.558
"scarring",1.558
"mass",1.555
"draws",1.554
"east",1.551
"stray",1.55
"challenge",1.548
"demon",1.548
"castle's",1.544
"crashes",1.544
"crumbled",1.544
"trash",1.544
"write",1.544
"twentyseven",1.541
"everything",1.54
"sowin'",1.536
"dialate",1.536
"spirit",1.536
"fearless",1.535
"hunter",1.535
"immortal",1.535
"lurking",1.535
"watches",1.535
"wretch",1.535
"nears",1.534
"feed",1.531
"cyanide",1.52
"innocence",1.518
"4",1.515
"friction",1.515
"snakes",1.515
"agony",1.51
"came",1.502
"wolf",1.496
"brow",1.493
"early",1.491
"frayed",1.491
"destiny",1.482
"pumps",1.48
"blistered",1.476
"lying",1.471
"violation",1.467
"sucker",1.467
"shout",1.464
"victim",1.463
"grips",1.463
"stranger",1.46
"lords",1.459
"summer",1.459
"horror",1.459
"crumble",1.456
"escape",1.455
"worth",1.452
"crack",1.447
"wheel",1.447
"raging",1.445
"be'cause",1.441
"hallucination",1.441
"heresy",1.441
"shoulders",1.436
"weight",1.436
"blues",1.435
"potency",1.433
"forbidden",1.431
"vow",1.43
"box",1.429
"firstborn",1.429
"carpe",1.425
"diem",1.425
"shaking",1.42
"bitter",1.42
"beast",1.42
"fog",1.417
"hurts",1.416
"cloud",1.414
"bullets",1.41
"ahead",1.41
"leaves",1.409
"downed",1.403
"rub",1.403
"strawpulled",1.403
"vertigo",1.403
"quickly",1.401
"plant",1.397
"uncross",1.389
"missing",1.385
"decay",1.384
"unknown",1.38
"laying",1.38
"seize",1.38
"something's",1.379
"youyeah",1.375
"cock",1.374
"cunt",1.374
"told",1.373
"crowd",1.372
"drowning",1.372
"acomin'",1.369
"future's",1.369
"oblong",1.369
"utter",1.369
"arrived",1.368
"useless",1.368
"fru",1.368
"lexicon",1.368
"discouraging",1.368
"throughso",1.368
"toy",1.368
"louder",1.366
"surely",1.366
"slipping",1.366
"satisfied",1.363
"hotel",1.363
"chase",1.363
"wings",1.354
"honesty",1.354
"aha",1.353
"loud",1.353
"doin",1.35
"brains",1.344
"grain",1.343
"water",1.343
"sword",1.34
"nomad",1.332
"rover",1.332
"vagabond",1.332
"wanderer",1.332
"games",1.327
"repeat",1.324
"hid",1.322
"echoes",1.321
"donna",1.318
"faded",1.318
"prima",1.318
"rings",1.318
"dry",1.315
"stepping",1.313
"rolling",1.308
"deals",1.308
"causing",1.306
"lit",1.305
"overkill",1.301
"total",1.301
"watched",1.3
"keepers",1.298
"names",1.298
"sighin'",1.298
"slowly",1.298
"apart",1.298
"grace",1.294
"toll",1.293
"chair",1.292
"stalking",1.288
"wandering",1.288
"looks",1.288
"man's",1.285
"whisper",1.284
"killed",1.281
"confession",1.28
"revenge",1.278
"begun",1.276
"yeaheyeah",1.274
"many",1.274
"seeker",1.274
"crush",1.272
"chances",1.272
"tide",1.264
"crutch",1.262
"grid",1.262
"inward",1.262
"suspicious",1.262
"amplifiers",1.261
"awake",1.261
"bother",1.261
"cigarette",1.261
"evenin'",1.261
"lonesome",1.261
"moanin'",1.261
"omaha",1.261
"ounce",1.261
"outnumbered",1.261
"pours",1.261
"rememberin'",1.261
"restaurant",1.261
"ringin'",1.261
"spotlight",1.261
"strung",1.261
"trip",1.261
"hears",1.261
"strapped",1.26
"brud",1.254
"corpse",1.254
"map",1.251
"guts",1.251
"hits",1.25
"praying",1.25
"splatter",1.25
"spoken",1.25
"moment",1.248
"sinking",1.243
"talking",1.243
"laugh",1.235
"goodbyealmost",1.234
"lifelike",1.234
"passing",1.234
"fair",1.234
"premonition",1.231
"glass",1.229
"agitation",1.227
"expectation",1.227
"expiration",1.227
"liberation",1.227
"opposition",1.227
"termination",1.227
"weaker",1.226
"birth",1.221
"bang",1.218
"bobbing",1.218
"exploding",1.218
"frenzied",1.218
"gig",1.218
"hammerhead",1.218
"motorways",1.218
"piercing",1.218
"rooms",1.218
"spikes",1.218
"systems",1.218
"grows",1.215
"clowns",1.215
"apple",1.212
"test",1.208
"sucked",1.207
"shattered",1.2
"filthy",1.199
"coffin",1.198
"minutes",1.197
"neckyou",1.193
"respectyou",1.193
"witch",1.189
"weak",1.189
"closer",1.189
"gain",1.188
"staring",1.186
"voices",1.186
"lonely",1.184
"difference",1.182
"fake",1.182
"haunt",1.182
"shits",1.182
"hall",1.179
"deliverance",1.178
"pitch",1.166
"paper",1.162
"defector",1.162
"injector",1.162
"protector",1.162
"exception",1.16
"blitzkrieg",1.156
"story",1.156
"horse",1.152
"ritual",1.152
"hmm",1.148
"giving",1.147
"sheep",1.147
"feeding",1.147
"sticks",1.146
"blue",1.146
"hatred",1.141
"toes",1.141
"alight",1.141
"flashing",1.141
"together",1.14
"reward",1.14
"unspoken",1.139
"burst",1.137
"hooked",1.136
"hourglass",1.136
"steps",1.132
"em",1.129
"bleeds",1.128
"kills",1.125
"leaving",1.125
"hole",1.118
"rope",1.118
"worlds",1.118
"conspiracy",1.118
"reappear",1.118
"awaken",1.118
"crypt",1.118
"eclipse",1.118
"thy",1.118
"sinner",1.118
"universe",1.117
"race",1.111
"selfish",1.109
"share",1.106
"planned",1.104
"leper",1.1
"messiah",1.1
"pieces",1.099
"heels",1.098
"paves",1.098
"happened",1.094
"dumb",1.094
"marry",1.094
"spermless",1.094
"excuse",1.092
"inch",1.091
"mint",1.091
"purse",1.091
"proudly",1.091
"provoke",1.091
"rattling",1.091
"fist",1.09
"absolute",1.086
"fed",1.086
"imprisoning",1.086
"landmine",1.086
"novelty",1.086
"stops",1.086
"tube",1.086
"wartime",1.086
"great",1.084
"searches",1.084
"rot",1.083
"carrie",1.077
"drops",1.077
"hm",1.077
"twelve",1.077
"glory",1.065
"pint",1.06
"nothing's",1.058
"swords",1.057
"fury",1.056
"roaming",1.051
"piss",1.043
"sickness",1.042
"45suck",1.042
"dull",1.042
"lied",1.042
"river",1.04
"slow",1.039
"gives",1.039
"huh",1.037
"dreaming",1.036
"fading",1.036
"wealth",1.036
"warhead",1.032
"tail",1.031
"chased",1.029
"pacifiedall",1.029
"everyday",1.029
"assuring",1.028
"cage",1.028
"deranged",1.028
"friendly",1.028
"mentally",1.028
"mutiny",1.028
"natives",1.028
"plans",1.028
"restless",1.028
"saves",1.028
"stares",1.028
"abuse",1.028
"pale",1.027
"leach",1.024
"blacks",1.024
"closing",1.024
"fans",1.024
"slamming",1.023
"common",1.021
"scratch",1.017
"concrete",1.013
"year",1.013
"ronnie",1.012
"&",1.012
"nightjames",1.012
"ray",1.012
"worthy",1.011
"secret",1.011
"volume",1.01
"guys",1.008
"asleep",1.007
"stopped",1.006
"filled",1.003
"receive",1
"yeahso",1
"ostracized",0.997
"beach",0.995
"gray",0.994
"paint",0.994
"babe",0.99
"deny",0.99
"deeds",0.987
"flowing",0.983
"murder",0.982
"focus",0.981
"stick",0.981
"stalemate",0.981
"stinking",0.98
"dress",0.98
"friends",0.979
"stream",0.977
"ye",0.972
"rivers",0.971
"charge",0.965
"begins",0.963
"frigid",0.961
"souls",0.957
"lungs",0.954
"raise",0.953
"mark",0.953
"blindly",0.95
"kings",0.948
"distance",0.946
"judgment",0.946
"youll",0.946
"tilts",0.943
"wonder",0.943
"shatter",0.941
"knowing",0.939
"unending",0.936
"mouths",0.934
"devour",0.93
"chains",0.929
"snake",0.927
"nights",0.925
"e",0.92
"empires",0.92
"l",0.92
"longerand",0.92
"longerloverman",0.92
"loving",0.92
"m",0.92
"n",0.92
"o",0.92
"r",0.92
"v",0.92
"gods",0.917
"foolin'",0.912
"stepin'",0.912
"attitude",0.912
"deceit",0.912
"deceive",0.912
"decide",0.912
"kneel",0.912
"judged",0.912
"lest",0.912
"bears",0.912
"crossfire",0.912
"rear",0.912
"reinforce",0.912
"slingshots",0.912
"stuffed",0.912
"trucks",0.912
"bare",0.91
"switch",0.91
"mefriction",0.909
"cat",0.909
"revealed",0.909
"veil",0.909
"sold",0.909
"hypocrite",0.909
"ruined",0.909
"struggling",0.909
"suits",0.909
"angel",0.907
"site",0.904
"changed",0.903
"battled",0.9
"constantly",0.9
"dedicate",0.9
"deprived",0.9
"joins",0.9
"learns",0.9
"prepares",0.9
"regretfully",0.9
"struggles",0.9
"subdued",0.9
"throughout",0.9
"tries",0.9
"beasts",0.9
"boom",0.9
"closet",0.9
"dragon's",0.9
"hush",0.9
"include",0.9
"liars",0.9
"sandman",0.9
"snow",0.9
"tuck",0.9
"yeahwe're",0.9
"hell's",0.892
"throwing",0.887
"winter",0.887
"windtrain",0.886
"worry",0.885
"deathly",0.884
"drifting",0.884
"existed",0.884
"filling",0.884
"greets",0.884
"simply",0.884
"yesterday",0.884
"prey",0.882
"whips",0.876
"cover",0.875
"floats",0.874
"whore",0.874
"animosity",0.87
"apathy",0.87
"appetite",0.87
"beset",0.87
"crushes",0.87
"deceiving",0.87
"halls",0.87
"hoping",0.87
"inquisition",0.87
"overpower",0.87
"prying",0.87
"unfeeling",0.87
"wolves",0.87
"breathing",0.87
"shoes",0.867
"reports",0.867
"glaze",0.867
"treats",0.867
"worship",0.867
"mystified",0.867
"mean",0.866
"climb",0.858
"wasted",0.857
"aground",0.854
"careless",0.854
"castaway",0.854
"foreverhow",0.854
"forgiveforgive",0.854
"forgivethese",0.854
"intoxicating",0.854
"meset",0.854
