"word","freq"
"proper",0.975
"youre",0.972
"doe",0.972
"pride",0.971
"gut",0.969
"hall",0.969
"shift",0.969
"nobody's",0.969
"stall",0.968
"happen",0.967
"choice",0.967
"jay",0.964
"playin'",0.963
"lines",0.963
"shining",0.962
"mice",0.961
"apache",0.959
"claims",0.956
"shows",0.955
"recommend",0.953
"attitude",0.952
"bum",0.951
"brings",0.949
"gritty",0.949
"nitty",0.949
"afford",0.945
"satellite",0.945
"energy",0.945
"monks",0.942
"arms",0.942
"team",0.942
"truck",0.94
"muscle",0.937
"testifier",0.934
"beast",0.934
"prodigies",0.934
"bobby",0.934
"antibeat",0.933
"organic",0.933
"vintage",0.929
"venice",0.929
"animator",0.929
"badlands",0.929
"bandana",0.929
"brighter",0.929
"dakota",0.929
"fader",0.929
"fighter",0.929
"forblack",0.929
"gifted",0.929
"hammer",0.929
"hunt",0.929
"indiana",0.929
"louisiana",0.929
"minnesota",0.929
"mississippi",0.929
"mourn",0.929
"panorama",0.929
"papa",0.929
"quota",0.929
"robbin'",0.929
"runner",0.929
"stunner",0.929
"ball",0.926
"pond",0.925
"grew",0.923
"plead",0.922
"gray",0.921
"trash",0.92
"deprivation",0.919
"isolation",0.919
"mud",0.919
"percipitation",0.919
"bones",0.919
"fuckin'",0.919
"moaning",0.919
"chop",0.918
"alderaan's",0.918
"mind's",0.918
"quotation",0.918
"delicate",0.917
"leg",0.917
"trace",0.916
"infiltration",0.916
"endeavor",0.915
"drugged",0.914
"ilots",0.913
"losin'",0.913
"nova",0.913
"rolls",0.913
"slade",0.913
"steady",0.913
"ooze",0.913
"madder",0.912
"ear",0.912
"ashtray's",0.911
"cemetery",0.911
"centuries",0.911
"guts",0.911
"spillin'",0.911
"starlet",0.911
"dumb",0.909
"cost",0.909
"hah",0.909
"bonnie",0.905
"history",0.905
"medicated",0.905
"kissum",0.905
"fuse",0.903
"curb",0.903
"figure",0.902
"turns",0.901
"ultra",0.9
"levitate",0.899
"arm",0.898
"passing",0.894
"potion",0.893
"card",0.891
"bound",0.891
"abel",0.889
"bill",0.889
"cain",0.889
"invitation",0.889
"likea",0.889
"looka",0.889
"reputation",0.889
"bought",0.887
"division",0.886
"stroke",0.886
"apology",0.885
"brawl",0.884
"loss",0.884
"knee",0.884
"bomb",0.884
"blanket",0.881
"thunder",0.88
"drinking",0.879
"marching",0.876
"yeahit's",0.875
"unbound",0.874
"joe",0.874
"stride",0.873
"tots",0.873
"spoke",0.87
"progressions",0.87
"emotional",0.87
"hitting",0.87
"missing",0.869
"smartest",0.868
"shore",0.867
"fence",0.866
"stem",0.862
"feature",0.861
"thousand",0.858
"married",0.856
"help",0.856
"buying",0.853
"booth",0.85
"monthly",0.849
"spin",0.849
"aim",0.849
"shuffle",0.847
"receive",0.844
"tide",0.843
"realize",0.842
"grow",0.841
"mexican",0.841
"acceleration",0.841
"chasin'",0.841
"dart",0.841
"intimidation",0.841
"mozart",0.841
"readjust",0.841
"teenager",0.841
"bills",0.839
"shoe",0.839
"britches",0.838
"pole",0.838
"totem",0.838
"pale",0.838
"rainy",0.838
"barely",0.837
"killed",0.837
"shelf",0.837
"prefer",0.835
"50",0.834
"answers",0.834
"chapter's",0.834
"communicator",0.834
"cone",0.834
"dancers",0.834
"dictionary",0.834
"engineering",0.834
"feed",0.834
"gender",0.834
"generator",0.834
"interfering",0.834
"intimidate",0.834
"leading",0.834
"meaning",0.834
"mop",0.834
"nation",0.834
"ozone",0.834
"penetration",0.834
"persevering",0.834
"pliedes",0.834
"spaceship",0.834
"steering",0.834
"sweetheart",0.834
"treetop",0.834
"choices",0.834
"sending",0.834
"transcending",0.834
"blackest",0.832
"con",0.831
"dj",0.831
"dyke",0.831
"freeway",0.831
"leeway",0.831
"mic",0.831
"nic",0.831
"rib",0.831
"steak",0.831
"trick",0.831
"graceful",0.831
"precision",0.829
"'n'",0.829
"boots",0.828
"rude",0.827
"sack",0.826
"club",0.826
"senses",0.825
"freedom",0.825
"ambition",0.823
"exploding",0.823
"page",0.823
"decay",0.82
"wolves",0.817
"voodoo",0.817
"rays",0.817
"week",0.814
"seed",0.809
"saints",0.809
"kin",0.809
"wasting",0.809
"garden",0.807
"connection",0.805
"woo",0.804
"places",0.801
"cheeks",0.801
"weepa",0.8
"debauchery",0.8
"sinking",0.8
"sunk",0.8
"autumn's",0.8
"bra",0.8
"crawl",0.8
"drawl",0.8
"kentucky",0.8
"ma",0.8
"pa",0.8
"pushup",0.8
"sarcastic",0.8
"scar",0.8
"spoken",0.8
"tissue",0.8
"wise",0.795
"scenery",0.793
"seemed",0.792
"angel's",0.791
"nether",0.791
"quarry",0.791
"waters",0.791
"devils",0.788
"washing",0.788
"dreaming",0.787
"billy",0.787
"puke",0.786
"ripped",0.786
"kissin'",0.786
"shell",0.785
"floated",0.781
"buck",0.781
"court",0.781
"anthony",0.781
"able",0.781
"picks",0.781
"revelation",0.781
"verdict",0.781
"dragon",0.781
"farther",0.781
"meals",0.781
"sabertooth",0.781
"yohanna",0.78
"hears",0.78
"glitter",0.78
"reinvent",0.779
"sway",0.778
"that'll",0.777
"dew",0.777
"comprehend",0.776
"begin",0.774
"fraud",0.773
"outta",0.773
"amplified",0.773
"balarama",0.773
"benzedrine",0.773
"betting",0.773
"collide",0.773
"disrepair",0.773
"dissatisfied",0.773
"dose",0.773
"hummingbirds",0.773
"hurting",0.773
"innocent",0.773
"jean",0.773
"laughter",0.773
"norma",0.773
"pro",0.773
"routine",0.773
"theory",0.773
"traveling",0.773
"travesties",0.773
"treating",0.773
"unaware",0.773
"verge",0.773
"woke",0.771
"building",0.771
"trumpet",0.77
"8",0.769
"bustle",0.769
"cells",0.769
"concentrate",0.769
"defying",0.769
"duty",0.769
"estuary",0.769
"exchanger",0.769
"honor",0.769
"indicate",0.769
"motivate",0.769
"ranger",0.769
"stepping",0.769
"temporary",0.769
"bark",0.768
"creatures",0.765
"squeezin'",0.763
"likes",0.762
"holiness",0.757
"bro",0.757
"cuttin'",0.757
"bearchorus",0.756
"rob",0.755
"baritone",0.754
"boston",0.754
"current",0.754
"declined",0.754
"devoted",0.754
"dono",0.754
"fitty",0.754
"gimmick",0.754
"honeycomb",0.754
"interlude",0.754
"kansas",0.754
"learning",0.754
"limit",0.754
"microphone",0.754
"pity",0.754
"promising",0.754
"renewed",0.754
"shitty",0.754
"shrewd",0.754
"sustaining",0.754
"trim",0.754
"undertone",0.754
"xylophone",0.754
"mule",0.753
"bayou",0.75
"bourbon",0.75
"floatin'",0.75
"leroy",0.75
"colours",0.75
"saviour",0.75
"axis",0.75
"cosmic",0.75
"ease",0.75
"squirm",0.75
"wiggly",0.75
"worm",0.75
"cheek",0.75
"babies",0.748
"bitter",0.747
"bong",0.747
"cong",0.747
"crunga",0.747
"di",0.747
"dingle",0.747
"dong",0.747
"polite",0.747
"selfdestruction",0.747
"squeeze",0.747
"zing",0.747
"zumba",0.747
"achiever",0.747
"automobile",0.747
"beaver",0.747
"bleedin'",0.747
"blowin'",0.747
"bored",0.747
"bull",0.747
"cherry",0.747
"creamy",0.747
"curves",0.747
"descending",0.747
"eden",0.747
"eve",0.747
"fever",0.747
"hotter",0.747
"lamb",0.747
"lickety",0.747
"proppin'",0.747
"ram",0.747
"receiver",0.747
"sap",0.747
"semen",0.747
"splendor",0.747
"stopped",0.747
"subtle",0.747
"swat",0.747
"tallest",0.747
"tease",0.747
"tellin'",0.747
"treason",0.747
"unzipped",0.747
"waked",0.747
"whimpered",0.747
"decision",0.746
"blocking",0.746
"birdnever",0.744
"celebrated",0.744
"coca",0.744
"cola",0.744
"destroyed",0.744
"disintegrated",0.744
"enjoys",0.744
"healthi",0.744
"heather",0.744
"justice",0.744
"lucknever",0.744
"malibu",0.744
"meadowlark",0.744
"oblivion",0.744
"oblivioni",0.744
"startnever",0.744
"undisturbed",0.744
"package",0.743
"mamma",0.743
"hose",0.741
"dopamine",0.74
"gear",0.74
"bod",0.739
"bruise",0.739
"bus",0.739
"where'd",0.739
"moves",0.739
"telephone",0.739
"played",0.737
"craft",0.737
"crash",0.737
"dime",0.733
"james",0.733
"shoulders",0.732
"uncontrollable",0.731
"hottest",0.729
"souls",0.728
"2",0.727
"sovereign",0.727
"shootin'",0.727
"starts",0.725
"ecstasy",0.725
"mile",0.724
"bunny",0.723
"spring",0.72
"nine",0.72
"underground",0.719
"fit",0.716
"womb",0.716
"facin",0.715
"movie",0.715
"struggle",0.714
"tender",0.714
"secrets",0.712
"overcome",0.711
"mellow",0.711
"fop",0.709
"english",0.709
"wetter",0.709
"constant",0.709
"formation",0.709
"unwavering",0.709
"breaks",0.707
"gives",0.706
"stones",0.706
"wedding",0.705
"fake",0.704
"hat",0.703
"swan",0.703
"swings",0.703
"pounds",0.702
"culture",0.702
"rid",0.701
"age",0.7
"prime",0.697
"sworn",0.697
"kept",0.694
"clone",0.693
"worst",0.692
"align",0.688
"bottom",0.688
"complications",0.688
"malinger",0.688
"mastermind",0.688
"planetary",0.688
"hooraywell",0.688
"woop",0.688
"wonderland",0.687
"fail",0.687
"crying",0.687
"blame",0.686
"roar",0.686
"color",0.685
"injected",0.684
"thoughts",0.682
"scientist",0.682
"triple",0.682
"belle",0.681
"circumstance",0.681
"citadel",0.681
"codependant",0.681
"codependent",0.681
"du",0.681
"havoc",0.681
"monde",0.681
"strollin'",0.681
"takin'",0.681
"workin'",0.681
"wreak",0.681
"junkies",0.68
"bean",0.679
"dive",0.679
"landing",0.679
"cultures",0.677
"file",0.675
"redefine",0.673
"yang",0.673
"maid",0.673
"mack",0.673
"ruler",0.673
"stack",0.673
"turtles",0.673
"daychorus",0.673
"grave",0.671
"started",0.671
"affinity",0.671
"aphrodite",0.671
"aromatic",0.671
"copulate",0.671
"dimensions",0.671
"discover",0.671
"dish",0.671
"divinity",0.671
"erotic",0.671
"euphoria",0.671
"fanatic",0.671
"function",0.671
"glorious",0.671
"moist",0.671
"operatic",0.671
"sexual",0.671
"temporarily",0.671
"virginity",0.671
"guns",0.669
"apple",0.667
"millionaires",0.667
"ahh",0.667
"buffalo",0.666
"offer",0.666
"showing",0.663
"carried",0.661
"beans",0.657
"mii",0.657
"peacock",0.657
"stormy",0.657
"twinkle",0.657
"roade",0.657
"pine",0.657
"shoes",0.656
"liquid",0.655
"houses",0.655
"cadillac",0.654
"stands",0.654
"40",0.654
"pound",0.653
"pumping",0.652
"bishop",0.652
"chemistry",0.652
"ham",0.652
"knight",0.652
"opening",0.652
"express",0.652
"mofo",0.649
"uplift",0.649
"ability",0.649
"agility",0.649
"bucket",0.649
"chugalug",0.649
"continue",0.649
"distress",0.649
"excess",0.649
"feelin'",0.649
"fertility",0.649
"goodness",0.649
"greedy",0.649
"hoosegow",0.649
"kaiser",0.649
"kingpin",0.649
"material",0.649
"miser",0.649
"mobility",0.649
"pauper",0.649
"piggies",0.649
"poet",0.649
"pow",0.649
"prophet",0.649
"reeling",0.649
"scrub",0.649
"swimmin'",0.649
"unimpressed",0.649
"upriser",0.649
"wither",0.649
"citizen",0.648
"derelict",0.648
"disavow",0.648
"petersburg",0.648
"phase",0.648
"plays",0.648
"st",0.648
"stereo",0.648
"stormin'",0.648
"surrounds",0.648
"tedious",0.648
"weeds",0.648
"frown",0.647
"forum",0.646
"porch",0.646
"duke",0.646
"melancholy",0.646
"loved",0.645
"affection",0.643
"harbor",0.641
"serves",0.641
"whiskey",0.641
"based",0.641
"unzip",0.641
"thinkin'",0.641
"upper",0.641
"daddy's",0.641
"lemme",0.641
"hitler",0.641
"jimmy",0.641
"slept",0.638
"welcome",0.638
"movin'",0.635
"allies",0.634
"battles",0.634
"dory's",0.634
"dry's",0.634
"heads",0.634
"hunky",0.634
"linger",0.634
"snacks",0.634
"snakefinger",0.634
"staying",0.634
"supplies",0.634
"sur",0.634
"trippin'",0.634
"ashtrays",0.632
"cemetary",0.632
"chorusx2",0.632
"everi",0.632
"seperate",0.632
"sidea",0.632
"sidecenturys",0.632
"slittin",0.632
"spilling",0.632
"startlet",0.632
"slick",0.631
"psychedelic",0.63
"destined",0.63
"soulful",0.626
"highs",0.625
"spun",0.623
"twenty",0.623
"fancy",0.623
"gauges",0.623
"plague",0.623
"plug",0.623
"renegades",0.623
"stages",0.623
"understand",0.622
"advise",0.622
"disguise",0.622
"dor",0.622
"eveready",0.622
"fists",0.622
"flea's",0.622
"hippodrome",0.622
"hoa",0.622
"stitch",0.622
"sunrise",0.622
"sunset",0.622
"tome",0.622
"trombone",0.622
"wor",0.622
"ugly",0.622
"pump",0.622
"bass",0.622
"ending",0.622
"seahorse",0.621
"atom",0.62
"baby's",0.62
"fray",0.62
"gasoline",0.62
"gene",0.62
"isolate",0.62
"mash",0.62
"misfit",0.62
"ultimate",0.62
"vaseline",0.62
"weigh",0.62
"wolverine",0.62
"asleep",0.62
"arthur",0.618
"bloody",0.618
"carolina",0.618
"cocreator",0.618
"dorado",0.618
"el",0.618
"hades",0.618
"indicated",0.618
"lotto",0.618
"operator",0.618
"radiator",0.618
"waiver",0.618
"whistling",0.618
"curly",0.618
"impressions",0.618
"beg",0.616
"coincidence",0.614
"confidence",0.614
"meyou",0.614
"todayhey",0.614
"tourniquet",0.614
"soldier",0.613
"dark",0.613
"advances",0.612
"allowed",0.612
"debunked",0.612
"delicious",0.612
"goods",0.612
"memorabilia",0.612
"rowdy",0.612
"sheila",0.612
"trial",0.612
"tugboat",0.612
"turnaround",0.612
"unplug",0.612
"vinyl",0.612
"laid",0.611
"walks",0.611
"revolution",0.61
"pot",0.608
"killin'",0.606
"island",0.603
"england",0.603
"francisco",0.603
"hover",0.603
"laughs",0.603
"san",0.603
"telepathics",0.603
"mothers",0.603
"mornin'",0.603
"pud",0.603
"ticky",0.603
"warlocks",0.603
"bowling",0.602
"chi",0.602
"chins",0.602
"cinnamon",0.602
"cleavage",0.602
"fainted",0.602
"finn",0.602
"fisherman",0.602
"grin",0.602
"gusts",0.602
"librarian",0.602
"lithuanian",0.602
"loony",0.602
"min",0.602
"northern",0.602
"pins",0.602
"presbyterians",0.602
"rake",0.602
"slipping",0.602
"stoic",0.602
"tainted",0.602
"tiger",0.602
"tucked",0.602
"twins",0.602
"underwater",0.602
"unholy",0.602
"violin",0.602
"violins",0.602
"winds",0.602
"zeppelins",0.602
"enemies",0.601
"knuckleheads",0.6
"third",0.6
"mixing",0.6
"klan",0.596
"klux",0.596
"ku",0.596
"rollin'",0.596
"whisper",0.595
"slam",0.595
"abandonment",0.594
"liner",0.594
"lullaby",0.594
"percent",0.594
"resuscitation",0.594
"south",0.594
"throws",0.594
"depressed",0.592
"distressed",0.592
"ex",0.592
"girlfriend",0.592
"imagine",0.592
"prison",0.592
"question",0.592
"tragedy",0.592
"wondering",0.591
"betteroh",0.591
"cowboy",0.591
"diagram",0.591
"prayers",0.591
"punched",0.591
"rank",0.591
"telegram",0.591
"spent",0.589
"aviator",0.588
"liberator",0.588
"propeller",0.588
"rev",0.588
"skater",0.588
"stella",0.588
"teller",0.588
"togetherwhoa",0.588
"flyin'",0.587
"lands",0.587
"princess",0.587
"crooked",0.587
"tall",0.586
"saves",0.586
"bake",0.586
"makers",0.586
"remains",0.586
"tact",0.586
"takers",0.586
"mistakes",0.586
"coyote's",0.586
"dripping",0.586
"passion",0.586
"asylum",0.585
"awayslow",0.585
"brae",0.585
"burial",0.585
"funeral",0.585
"its'",0.585
"march",0.585
"med",0.585
"merry",0.585
"misunderstood",0.585
"mysterious",0.585
"worked",0.585
"shut",0.584
"burst",0.584
"canyons",0.583
"clearer",0.583
"fifth",0.583
"orchard",0.583
"residue",0.583
"ringing",0.583
"'the",0.582
"beliefs",0.582
"bleeds",0.582
"creek",0.582
"grief",0.582
"leaf",0.582
"leaf'",0.582
"peaceable",0.582
"wounded",0.582
"bitty",0.582
"excuse",0.582
"itty",0.582
"pepper",0.582
"rocked",0.582
"tod",0.582
"tot",0.582
"inchorusbe",0.582
"avow",0.582
"gurudev",0.582
"au",0.582
"cia",0.582
"cuban",0.582
"guide",0.582
"ptboat",0.582
"talent",0.582
"usababy",0.582
"willy",0.581
"suckin'",0.581
"bloodstain",0.578
"cab",0.578
"excited",0.578
"excitedi'm",0.578
"inbred",0.578
"iti'm",0.578
"jail",0.578
"lab",0.578
"meth",0.578
"oohsideways",0.578
"pothead",0.578
"reassume",0.578
"rehab",0.578
"shirt",0.578
"sleeve",0.578
"smelled",0.578
"tool",0.578
"underneath",0.578
"clown",0.576
"users",0.573
"blows",0.573
"astound",0.573
"cradle",0.573
"misses",0.573
"notion",0.573
"preconceptions",0.573
"sisters",0.573
"legendary",0.571
"soldiers",0.569
"lightening",0.568
"rod",0.568
"banshee",0.567
"dee",0.567
"thief",0.567
"prayer",0.567
"madness",0.567
"skull",0.567
"meters",0.565
"technology",0.565
"aside",0.564
"bombay",0.564
"bonafide",0.564
"bout",0.564
"dutiful",0.564
"fountains",0.564
"freer",0.564
"hallelujah",0.564
"johnson",0.564
"kissin",0.564
"lake",0.564
"ohio",0.564
"pennsylvania",0.564
"rockin",0.564
"rompin",0.564
"russia",0.564
"sicily",0.564
"sittin",0.564
"stompin",0.564
"suffer",0.564
"swiss",0.564
"warn",0.564
"whine",0.564
"wisconsin",0.564
"popping",0.56
"drip",0.559
"gas",0.559
"freakiest",0.559
"giraffe",0.559
"chirpin'",0.559
"earthworms",0.559
"eatin'",0.559
"thirty",0.559
"dependency",0.559
"warped",0.559
"saved",0.558
"busy",0.558
"booty",0.557
"doors",0.554
"action",0.554
"rubbin'",0.554
"hellified",0.554
"shooting",0.554
"beloved",0.549
"breakthrough",0.549
"fields",0.549
"fits",0.549
"microcosm",0.549
"parallel",0.549
"salted",0.549
"spider",0.549
"staring",0.549
"system",0.549
"web",0.549
"follow",0.548
"flows",0.546
"howhen",0.545
"insidecome",0.545
"admire",0.545
"betterthe",0.545
"bloodshot",0.545
"fellin'",0.545
"shewolf",0.545
"grass",0.539
"sits",0.539
"thrill",0.538
"clothes",0.538
"driving",0.538
"musical",0.538
"bag",0.538
"'most",0.536
"awayfinding",0.536
"false",0.536
"love's",0.536
"pain's",0.536
"untouchable",0.536
"baddest",0.535
"chip",0.535
"unto",0.535
"continues",0.533
"flo",0.533
"scum",0.533
"tum",0.533
"iit",0.533
"lolita",0.533
"doolittle",0.533
"guarantee",0.533
"dowhy",0.533
"hair's",0.533
"huggin'",0.533
"mouths",0.533
"gotten",0.532
"beyond",0.532
"'cos",0.527
"decompose",0.526
"mazzy",0.526
"rear",0.526
"perception",0.526
"solution",0.526
"hicks",0.524
"licks",0.524
"laundry",0.519
"clash",0.519
"whose",0.517
"soak",0.516
"sends",0.516
"yeahchorus",0.512
"anger",0.512
"belt",0.512
"bigot",0.512
"cd's",0.512
"courage",0.512
"dealing",0.512
"dealt",0.512
"devour",0.512
"dynamite",0.512
"egos",0.512
"enemy",0.512
"exist",0.512
"hick",0.512
"humanity",0.512
"lilly",0.512
"lingers",0.512
"menance",0.512
"misery",0.512
"piccadilly",0.512
"politician",0.512
"rub",0.512
"sickness",0.512
"slime",0.512
"supremacy",0.512
"tapes",0.512
"thickness",0.512
"tickled",0.512
"vows",0.512
"welt",0.512
"whitest",0.512
"yard",0.511
"botty",0.51
"givin",0.51
"swatted",0.51
"arrived",0.509
"elseraised",0.509
"elsetwisting",0.509
"estranged",0.509
"rarely",0.509
"rearranged",0.509
"believers",0.509
"learnin'",0.509
"lyin'",0.509
"preachers",0.509
"preachin'",0.509
"sleepers",0.509
"sleepin'",0.509
"teachers",0.509
"teachin'",0.509
"warrin'",0.509
"hangin'",0.508
"sang",0.507
"'lone",0.507
"ahead",0.507
"bluff",0.507
"cliff",0.507
"plot",0.507
"report",0.507
"sat",0.507
"waited",0.507
"lane",0.507
"couple",0.507
"ancient",0.507
"created",0.507
"curse",0.507
"feeding",0.507
"fundamental",0.507
"guilt",0.507
"hatred",0.507
"joke",0.507
"likeness",0.507
"listenin'",0.507
"missionary",0.507
"nearest",0.507
"par",0.507
"rival",0.507
"sashes",0.507
"shallow",0.507
"survival",0.507
"threat",0.507
"thy",0.507
"trashing",0.507
"intuition",0.507
"lift",0.505
"assassinated",0.505
"bulletproofso",0.505
"chess",0.505
"imitate",0.505
"nominated",0.505
"overstayed",0.505
"joy",0.505
"hanalei",0.505
"abuse",0.505
"else's",0.505
"gobetween",0.505
"smiles",0.505
"deceive",0.505
"interiors",0.505
"prudence",0.505
"water's",0.505
"caused",0.505
"law",0.505
"penetrate",0.505
"radiation",0.505
"using",0.505
"cups",0.505
"flap",0.505
"flip",0.505
"natural",0.505
"freeze",0.505
"attention",0.505
"boldness",0.505
"braves",0.505
"buddy's",0.505
"commands",0.505
"compassion",0.505
"enjoyed",0.505
"evident",0.505
"exact",0.505
"exposed",0.505
"hatters",0.505
"lames",0.505
"mammy",0.505
"monsters",0.505
"pappy",0.505
"president",0.505
"shatter",0.505
"sours",0.505
"swinging's",0.505
"towers",0.505
"travel",0.505
"watts",0.505
"blown",0.503
"muse",0.503
"poppy",0.503
"goddamn",0.497
"glowing",0.497
"rains",0.497
"church",0.497
"press",0.497
"bares",0.493
"hides",0.493
"seek",0.493
"shares",0.493
"spared",0.493
"apocalypse",0.491
"backing",0.491
"deplete",0.491
"eclipse",0.491
"happens",0.491
"hydrogen",0.491
"icowgirl",0.491
"itplease",0.491
"klm",0.491
"lion's",0.491
"mgm",0.491
"sturdy",0.491
"troubadour",0.491
"baudelaire",0.491
"clearly",0.491
"distiller's",0.491
"solitaire",0.491
"voltage",0.491
"missus",0.489
"18",0.489
"bloodline",0.489
"cigarette",0.489
"discotheque",0.489
"frankenstein",0.489
"grown",0.489
"handle",0.489
"hustle's",0.489
"leaking",0.489
"oven",0.489
"pair",0.489
"pantyhose",0.489
"pfunk",0.489
"resurrect",0.489
"shrunk",0.489
"silhouette",0.489
"springsteen",0.489
"titty",0.489
"jerk",0.486
"gentle",0.481
"bike",0.48
"cutest",0.477
"respect",0.477
"buddy",0.475
"knowledge",0.473
"firelet",0.472
"thisyou",0.472
"animation",0.472
"chosen",0.472
"soldiering",0.472
"lookout",0.472
"tend",0.47
"assured",0.467
"awfully",0.467
"cured",0.467
"enter",0.467
"pedigrees",0.467
"resonating",0.467
"scorpios",0.467
"serenade",0.467
"shadows",0.467
"lace",0.465
"brazilian",0.465
"afresh",0.465
"checking",0.465
"disagree",0.465
"disbelief",0.465
"dropping",0.465
"friendand",0.465
"friendi",0.465
"friendyour",0.465
"glo",0.465
"goingdo",0.465
"goingwe",0.465
"mamas",0.465
"meantime",0.465
"mesh",0.465
"paddle",0.465
"papas",0.465
"picturesque",0.465
"returns",0.465
"stylish",0.465
"suspend",0.465
"popped",0.462
"wolf",0.462
"cave",0.462
"four",0.462
"21",0.459
"ark",0.459
"mailer",0.459
"mild",0.459
"mopping",0.459
"mug",0.459
"norman",0.459
"older",0.459
"raindrops",0.459
"ant",0.459
"asshole",0.459
"checkin'",0.459
"homophobic",0.459
"macho",0.459
"pacifist",0.459
"pea",0.459
"redneck",0.459
"teeny",0.459
"tough",0.459
"uncool",0.459
"allude",0.457
"ate",0.457
"battered",0.457
"beehive",0.457
"blisters",0.457
"bouquet",0.457
"cages",0.457
"canary",0.457
"careless",0.457
"clara's",0.457
"closet",0.457
"cub",0.457
"dangling",0.457
"delivered",0.457
"disappeared",0.457
"disembarks",0.457
"disengages",0.457
"donkeys",0.457
"echoes",0.457
"embossed",0.457
"failed",0.457
"fallen",0.457
"freckles",0.457
"garage",0.457
"grifters",0.457
"hive",0.457
"iblood",0.457
"ilk",0.457
"ishe's",0.457
"lizards",0.457
"loft",0.457
"meteor",0.457
"milk",0.457
"mimic",0.457
"muscles",0.457
"musky",0.457
"naval",0.457
"neighbor",0.457
"nosed",0.457
"noses",0.457
"paws",0.457
"pitch",0.457
"plummet",0.457
"quickness",0.457
"rampages",0.457
"rascal",0.457
"restored",0.457
"shiv",0.457
"signing",0.457
"snare",0.457
"sniffing",0.457
"snort",0.457
"sword",0.457
"trinkets",0.457
"trumpets",0.457
"turnip",0.457
"turnstile",0.457
"vegas",0.457
"watching",0.457
"winding",0.457
"yesternights",0.457
"arizona",0.457
"decker",0.457
"pomona",0.457
"ramone's",0.457
"forth",0.454
"chest",0.454
"guard",0.454
"ran",0.454
"unite",0.454
"problem",0.454
"salt",0.454
"whale",0.454
"paul",0.451
"'cuase",0.451
"anyday",0.451
"artist",0.451
"attest",0.451
"basie",0.451
"bison",0.451
"blush",0.451
"bukowski",0.451
"butts",0.451
"copote",0.451
"coyote",0.451
"domain",0.451
"fabulous",0.451
"fellowship",0.451
"haze",0.451
"housekey",0.451
"imagination",0.451
"isabella",0.451
"mark",0.451
"mellowship",0.451
"niro's",0.451
"nonstop",0.451
"peanuts",0.451
"popcorn",0.451
"rackin'",0.451
"robert",0.451
"sings",0.451
"sopping",0.451
"splatter",0.451
"tattoo",0.451
"throughts",0.451
"thunderstorm",0.451
"truman",0.451
"twain",0.451
"tyson",0.451
"umbrella",0.451
"williams",0.451
"writing",0.451
"common",0.451
"disasters",0.451
"meditate",0.451
"sail",0.451
"theme",0.451
"warmest",0.451
"chicks",0.448
"hillel",0.448
"ninety",0.448
"bread",0.448
"attack",0.446
"'don't",0.445
"altercation",0.445
"beaches",0.445
"combination",0.445
"dictation",0.445
"favored",0.445
"language",0.445
"migration",0.445
"mutilation",0.445
"nations",0.445
"oral",0.445
"pill'",0.445
"rotation",0.445
"screw",0.445
"seizure",0.445
"strangulation",0.445
"almighty",0.445
"bury",0.445
"cataclysmic",0.445
"developing",0.445
"famous",0.445
"heavens",0.445
"kraut",0.445
"laysarium",0.445
"likuh",0.445
"murgatroyd",0.445
"hardcore",0.444
"arouse",0.442
"articulations",0.442
"cheeky",0.442
"cringing",0.442
"days'",0.442
"dean",0.442
"envision",0.442
"espouse",0.442
"indecision",0.442
"jan",0.442
"lean",0.442
"mozambiquey",0.442
"occasion",0.442
"persuasion",0.442
"production",0.442
"seduction",0.442
"stipulations",0.442
"unwrap",0.442
"thank",0.441
"rug",0.441
"cheer",0.44
"boogaloo",0.438
"crew",0.438
"dodger",0.438
"doeveryone",0.438
"doggin'",0.438
"doi",0.438
"aborigine",0.438
"cure",0.438
"daze",0.438
"detective",0.438
"digeridoo",0.438
"gaze",0.438
"lowest",0.438
"original",0.438
"perspective",0.438
"stingrays",0.438
"happiness",0.435
"slidin'",0.435
"become",0.435
"integrated",0.435
"intimated",0.435
"progression",0.435
"seasons",0.435
"banks",0.435
"bewareits",0.435
"brick",0.435
"carechorus",0.435
"cruisin'",0.435
"custom",0.435
"dies",0.435
"folks",0.435
"getcha",0.435
"getchachorus",0.435
"horizon",0.435
"nomenclature",0.435
"payitville",0.435
"pedigree",0.435
"peg",0.435
"scrawl",0.435
"stiff",0.435
"willchorus",0.435
"window",0.435
"woox4",0.435
"x3its",0.435
"bat",0.435
"deal",0.435
"altruistic",0.435
"amazes",0.435
"astounds",0.435
"cant",0.435
"connected",0.435
"phases",0.435
"systems",0.435
"yonder",0.435
"cruise",0.433
"hittin'",0.432
"hip",0.424
"alligator",0.424
"alligators",0.424
"celluloid",0.424
"farley",0.424
"frusciante",0.424
"haters",0.424
"monty",0.424
"patient",0.424
"python",0.424
"weeping",0.424
"willow",0.424
"instead",0.424
"empty",0.424
"spiral",0.422
"jesus",0.422
"belongcome",0.421
"belonglet",0.421
"belongwe",0.421
"depriveit's",0.421
"goodbyechoruslike",0.421
"heyheyyeah",0.421
"kateri",0.421
"linechoruslike",0.421
"reaper",0.421
"recognized",0.421
"risei",0.421
"supreme",0.421
"surprisethe",0.421
"fell",0.421
"circle",0.421
"databasin'",0.421
"interfacing",0.421
"motivation",0.421
"vampire",0.421
"stranded",0.42
"woman's",0.417
"brother's",0.417
"creations",0.417
