"word","freq"
"everywhere",11.223
"true",11.195
"dollar",11.166
"body",11.095
"heart",11.062
"grab",11.02
"four",10.948
"alone",10.926
"2",10.897
"green",10.878
"red",10.843
"nobody",10.841
"style",10.805
"case",10.768
"fresh",10.753
"'cos",10.727
"dat",10.726
"gangstas",10.726
"dpg",10.709
"week",10.643
"dig",10.611
"crib",10.588
"different",10.583
"wear",10.573
"times",10.554
"follow",10.534
"supposed",10.524
"coming",10.521
"gave",10.513
"juice",10.491
"dj",10.46
"hang",10.41
"everyday",10.362
"lil",10.362
"room",10.355
"bud",10.322
"funky",10.314
"sheets",10.314
"school",10.293
"number",10.265
"shoot",10.259
"blowin'",10.247
"dr",10.238
"chronic",10.2
"dippin'",10.193
"deal",10.189
"mother",10.188
"song",10.174
"player",10.169
"ma",10.15
"feelin'",10.141
"clothes",10.063
"act",9.987
"tried",9.981
"blaze",9.973
"talking",9.941
"tryin",9.911
"broke",9.907
"somebody",9.898
"c",9.837
"c'mon",9.819
"front",9.781
"mama",9.772
"fucked",9.762
"word",9.757
"touch",9.753
"fast",9.749
"n'",9.738
"fools",9.72
"gots",9.678
"california",9.663
"open",9.646
"sit",9.631
"inside",9.607
"round",9.518
"flip",9.488
"nuts",9.436
"nothing",9.425
"indo",9.42
"cuz",9.416
"woof",9.406
"spit",9.396
"respect",9.352
"vip",9.301
"pimpin'",9.294
"rollin'",9.249
"forget",9.227
"makin'",9.211
"buck",9.182
"bounce",9.174
"dis",9.153
"friend",9.127
"tight",9.126
"behind",9.105
"wild",9.09
"hundred",9.067
"kids",9.063
"lick",9.03
"sing",8.927
"blowing",8.895
"easy",8.88
"deep",8.849
"shots",8.822
"nice",8.816
"bar",8.777
"arm",8.774
"medicine",8.731
"chorus",8.727
"chill",8.721
"blast",8.718
"lie",8.709
"known",8.706
"creep",8.599
"mothafuckin'",8.588
"winning",8.58
"lost",8.576
"lose",8.567
"blunt",8.548
"sayin'",8.545
"team",8.541
"sex",8.523
"daz",8.489
"enough",8.488
"strap",8.462
"runnin'",8.446
"line",8.432
"ta",8.43
"running",8.412
"homeboy",8.386
"jack",8.381
"kinda",8.371
"gettin",8.328
"end",8.325
"star",8.315
"stuck",8.294
"bangin'",8.262
"stick",8.26
"sack",8.247
"whatever",8.24
"mad",8.225
"million",8.222
"doggs",8.211
"fact",8.208
"slide",8.18
"dub",8.096
"sippin",8.093
"stand",8.057
"gz",8.055
"wit'",8.034
"smokin'",8.02
"sell",8.015
"ridin'",8.012
"sittin'",8.004
"thangs",7.985
"rollin",7.982
"funk",7.964
"smokin",7.954
"crew",7.926
"stack",7.918
"five",7.909
"cars",7.906
"goldie",7.899
"ones",7.871
"fake",7.85
"looking",7.848
"feels",7.792
"wheels",7.788
"dancer",7.778
"fucking",7.699
"cadillac",7.681
"laid",7.678
"french",7.678
"pigs",7.655
"rip",7.62
"fine",7.599
"strong",7.594
"crack",7.59
"twist",7.587
"goin",7.582
"seat",7.546
"hoo",7.532
"chips",7.523
"named",7.519
"pouring",7.492
"&",7.477
"dup",7.469
"already",7.467
"sippin'",7.434
"mission",7.426
"ice",7.42
"mo'",7.385
"recognize",7.38
"murda",7.375
"paid",7.365
"whip",7.365
"meet",7.358
"goodbye",7.356
"use",7.354
"glad",7.343
"phone",7.339
"soon",7.326
"boo",7.317
"pack",7.294
"reason",7.264
