"word","freq"
"dreams",7.905
"disease",7.898
"chance",7.853
"line",7.842
"pain",7.825
"pouring",7.806
"goodbye",7.752
"wondering",7.723
"clear",7.685
"1",7.68
"feelin'",7.613
"shut",7.581
"bet",7.558
"dem",7.548
"taking",7.548
"came",7.522
"shining",7.458
"house",7.411
"four",7.4
"ladies",7.371
"tryin'",7.333
"oxygen",7.325
"promise",7.284
"story",7.275
"half",7.26
"hole",7.256
"damn",7.244
"brap",7.209
"blow",7.167
"seems",7.124
"nana",7.11
"explode",7.106
"whoa",7.061
"bar",7.051
"rehab",6.983
"wonder",6.976
"gave",6.917
"brand",6.909
"gimme",6.896
"replay",6.894
"forgot",6.876
"deep",6.869
"lonely",6.865
"hair",6.82
"everywhere",6.803
"soon",6.778
"cant",6.746
"case",6.733
"drunk",6.702
"paper",6.693
"playing",6.664
"called",6.649
"cars",6.631
"louis",6.587
"stones",6.573
"many",6.553
"lay",6.551
"town",6.55
"shines",6.547
"ow",6.54
"america",6.511
"oath",6.487
"old",6.436
"sick",6.418
"niggas",6.414
"open",6.413
"wall",6.376
"behave",6.374
"sweet",6.353
"front",6.348
"cool",6.344
"mistakes",6.343
"haters",6.336
"shadows",6.332
"dey",6.309
"spot",6.303
"quite",6.295
"deny",6.289
"young",6.281
"whatever",6.27
"figure",6.236
"sound",6.227
"worth",6.222
"turned",6.216
"sexy",6.202
"clothes",6.201
"signs",6.195
"living",6.169
"shooting",6.152
"dumb",6.151
"sight",6.133
"wantin'",6.111
"window",6.097
"fancy",6.077
"anything",6.071
"mi",6.065
"ima",6.047
"ri",5.99
"murderer",5.987
"win",5.982
"wawawant",5.855
"worry",5.834
"arms",5.811
"keys",5.808
"brain",5.773
"pride",5.727
"wants",5.726
"city",5.726
"distance",5.723
"point",5.708
"bones",5.706
"sticks",5.672
"station",5.668
"crowd",5.652
"telling",5.629
"whips",5.624
"roc",5.614
"started",5.601
"spend",5.6
"energy",5.598
"truth",5.569
"refuse",5.563
"ten",5.559
"yuh",5.528
"moving",5.517
"pictures",5.512
"strong",5.505
"realize",5.497
"boys",5.494
"shy",5.477
"scared",5.474
"played",5.473
"treat",5.467
"speak",5.456
"downtown",5.45
"kisses",5.439
"shake",5.423
"scream",5.421
"naughty",5.416
"vogue",5.397
"nothin'",5.389
"bomb",5.378
"central",5.368
"thinkin'",5.357
"searching",5.353
"acting",5.349
"mad",5.343
"oooh",5.314
"wishing",5.301
"excite",5.27
"perfectly",5.27
"outta",5.253
"rush",5.185
"lot",5.18
"somewhere",5.166
"smell",5.153
"sink",5.146
"become",5.129
"keeps",5.121
"stress",5.119
"singing",5.104
"rescue",5.102
"tellin'",5.101
"fun",5.07
"means",5.069
"drum",5.059
"runnin'",5.024
"hide",5.008
"gun",4.998
"weekend",4.987
"glasses",4.979
"word",4.967
"ohhh",4.953
"waste",4.942
"beats",4.92
"lemme",4.92
"reach",4.919
"rhythm",4.892
"woah",4.886
"lies",4.855
"steady",4.814
"alarmed",4.808
"missing",4.804
"test",4.778
"fly",4.757
"yayo",4.757
"save",4.728
"morning",4.727
"bout",4.719
"toe",4.714
"friday",4.709
"almost",4.701
"bastards",4.699
"freakin'",4.699
"jameson",4.699
"putcha",4.699
"yesterday",4.692
"thats",4.691
"seconds",4.688
"bubble",4.679
"jam",4.67
"victim",4.665
"talking",4.637
"fool",4.614
"phone",4.612
"wildin'",4.597
"shoulda",4.593
"sounding",4.593
"taste",4.584
"it'll",4.58
"weak",4.576
"talkin'",4.576
"homie",4.559
"mouth",4.558
"heels",4.549
"wake",4.54
"bye",4.535
"desperate",4.533
"impression",4.533
"knife",4.532
"doubt",4.527
"chains",4.526
"enemy",4.508
"person",4.504
"opened",4.503
"breath",4.499
"afraid",4.493
"carry",4.478
"seem",4.462
"went",4.462
"har",4.449
"great",4.447
"monday",4.444
"mornin'",4.444
"asking",4.435
"waitin'",4.428
"2",4.409
"shinin'",4.407
"calling",4.398
"friends",4.383
"feelings",4.366
"enter",4.362
"worka",4.36
"em",4.357
"screaming",4.343
"happened",4.343
"cut",4.322
"pose",4.319
"higher",4.31
"fame",4.293
"direction",4.262
"free",4.246
"bought",4.234
"check",4.217
"follow",4.215
"lookin'",4.194
"asked",4.191
"wanted",4.188
"fighting",4.159
"cuz",4.157
"upon",4.156
"doin'",4.155
"men",4.147
"fast",4.147
"death",4.144
"blue",4.144
"sitting",4.143
"explore",4.141
"waist",4.132
"second",4.122
"happen",4.116
"u",4.112
"special",4.107
"wine",4.1
"shout",4.098
"prepared",4.091
"twice",4.068
"paradise",4.061
"that'll",4.056
"smoke",4.041
"outside",4.03
"hotness",4.021
"ceiling",4.016
"longer",4.005
"sunshine",4.001
"meet",4.001
"tight",3.998
"queen",3.978
"righteous",3.963
"none",3.95
"meaning",3.948
"coulda",3.934
"comes",3.93
"meant",3.927
"dollars",3.883
"tomorrow",3.879
"pretty",3.87
"til",3.868
"",3.852
"shorty",3.844
"complicated",3.832
"ends",3.807
"ecstasy",3.807
"hatin'",3.805
"answer",3.795
"farewell",3.776
"secret",3.772
"hurting",3.761
"fine",3.76
"turnin'",3.754
"imma",3.752
"ohohoh",3.745
"pick",3.742
"hiding",3.733
"lets",3.712
"emergency",3.707
"fuckin'",3.688
"walked",3.679
"grab",3.672
"blame",3.663
"exactly",3.663
"umbrellaella",3.662
"giddy",3.659
"handle",3.653
"nice",3.65
"question",3.646
"darling",3.646
"spent",3.643
"seen",3.63
"uhoh",3.628
"picture",3.625
"past",3.61
"kind",3.607
"chasin'",3.605
"gets",3.602
"hmm",3.602
"knock",3.601
"sad",3.599
"sleeping",3.597
"understands",3.596
"gangster",3.596
"lately",3.592
"vision",3.586
"cried",3.586
"curtains",3.585
"criminal",3.579
"fumble",3.56
"burned",3.53
"rays",3.526
"eheh",3.525
"cheers",3.524
"jeans",3.516
"sweat",3.515
"foreign",3.514
"mmmmm",3.514
"selfish",3.512
"fi",3.511
"listen",3.502
"bitches",3.5
"million",3.496
"checked",3.491
"killing",3.486
"numba",3.484
"years",3.48
"using",3.476
"playin'",3.461
"reign",3.449
"closer",3.442
"cheek",3.434
"pass",3.434
"terrified",3.434
"confused",3.429
"dress",3.424
"love's",3.413
"dancing",3.412
"fact",3.408
"healthy",3.402
"sos",3.402
"along",3.4
"minute",3.394
"wanting",3.389
"ray",3.376
"becomes",3.356
"crying",3.349
"option",3.333
"limit",3.333
"funny",3.323
"buy",3.294
"thundering",3.283
"wear",3.276
"tragedy",3.271
"wind",3.244
"recognize",3.243
"bit",3.239
"command",3.238
"ugly",3.232
"ring",3.228
"lover",3.224
"dear",3.222
"television",3.218
"pray",3.213
"red",3.193
"towards",3.188
"fingers",3.179
"ground",3.174
"kinda",3.169
"disco",3.166
"sixty",3.15
"less",3.142
"drown",3.138
"nights",3.135
"upset",3.132
"arm",3.13
"duh",3.127
"dealt",3.122
"bank",3.12
"fake",3.113
"holding",3.105
"ohhhh",3.094
"dat",3.085
"wife",3.056
"kissing",3.051
"gold",3.05
"mend",3.049
"happenin'",3.042
"kills",3.034
"memories",3.024
"stare",3.013
"fell",3.013
"hardso",3.01
"scene",3.003
"count",2.994
"wrist",2.988
"perfect",2.975
"settle",2.968
"condition",2.964
"symptoms",2.964
"lick",2.961
"dishes",2.96
"maaaan",2.96
"given",2.936
"middle",2.935
"yeahcome",2.927
"pony",2.927
"impress",2.925
"dollar",2.923
"groove",2.923
"guns",2.909
"cares",2.905
"met",2.905
"others",2.898
"trip",2.896
"loved",2.891
"already",2.88
"rose",2.876
"photographs",2.875
"x2",2.874
"stronger",2.868
"luck",2.866
"murder",2.86
"brown",2.858
"skirt",2.857
"caught",2.847
"everyone",2.84
"flying",2.84
"secrets",2.839
"power",2.836
"giving",2.834
"backseat",2.824
"kamikaze",2.824
"xiii",2.824
"gettin'",2.811
"comin'",2.809
"apologize",2.803
"since",2.793
"wild",2.786
"worst",2.784
"fear",2.784
"somethin'",2.782
"hanging",2.777
"style",2.771
"endure",2.766
"choose",2.763
"ha",2.761
"god",2.756
"loveee",2.755
"sea",2.751
"represent",2.748
"everybody's",2.745
"slip",2.745
"somebody's",2.742
"straight",2.736
"switch",2.733
"police",2.732
"flick",2.724
"standin'",2.714
"watching",2.705
"lead",2.699
"glass",2.69
"working",2.688
"killin'",2.688
"hallelujah",2.682
"grip",2.678
"flag",2.674
"laughing",2.671
"broke",2.666
"darkness",2.665
"forth",2.664
"hundred",2.659
"hatin",2.658
"looked",2.656
"stuck",2.654
"feet",2.654
"war",2.652
"nowhere",2.623
"trash",2.616
"train",2.605
"table",2.59
"heart's",2.59
"hour",2.589
"use",2.582
"dime",2.581
"rather",2.577
"moon",2.576
"games",2.554
"testing",2.551
"tossin'",2.551
"tip",2.546
"cost",2.546
"pulled",2.541
"voice",2.537
"heaven",2.531
"suicide",2.527
"tv",2.525
"makin'",2.516
"thug",2.514
"thrill",2.504
"plenty",2.504
"hoes",2.503
"later",2.502
"yet",2.501
"burning",2.495
"sense",2.478
"cards",2.477
"backs",2.47
"mountains",2.47
"bow",2.467
"closin'",2.467
"entertaining",2.467
"ashamed",2.465
"says",2.464
"addicted",2.455
"player",2.455
"future",2.452
"weed",2.449
"joint",2.425
"worlds",2.424
"angels",2.412
"ohhhhh",2.408
"lovin'",2.408
"tries",2.406
"fears",2.405
"step",2.404
"chances",2.397
"existing",2.397
"hearts",2.39
"dean",2.383
"flow",2.379
"taken",2.375
"wasted",2.367
"ass",2.354
"bans",2.349
"hella",2.349
"vibin'",2.349
"box",2.343
"sudden",2.338
"bass",2.338
"adrenaline",2.338
"stuff",2.337
"dry",2.337
"honey",2.333
"swallow",2.329
"square",2.325
"charge",2.313
"needs",2.312
"road",2.308
"songs",2.306
"nobodys",2.296
"birthday",2.291
"crack",2.29
"read",2.285
"lying",2.282
" by",2.282
" editor",2.282
"amanda",2.282
"h",2.282
"gal",2.282
"shoes",2.281
"emotions",2.281
"chain",2.279
"dying",2.278
"unfaithful",2.278
"cursing",2.273
"kill",2.272
"redemption",2.27
"laugh",2.262
"chorus",2.255
"fair",2.254
"lease",2.253
"hood",2.249
"page",2.249
"whisper",2.248
"course",2.245
"text",2.243
"flies",2.243
"nose",2.235
"palm",2.235
"ill",2.235
"poor",2.231
"crime",2.23
"crosses",2.228
"shadow",2.228
"yellow",2.228
"keeping",2.227
"hurricane",2.226
"aey",2.226
"complain",2.225
"gon",2.223
"kindness",2.222
"weakness",2.222
"mistaken",2.22
"ol'",2.219
"actin'",2.218
"whether",2.214
"reckless",2.208
"confess",2.2
"'round",2.2
"empty",2.198
"float",2.189
"insane",2.183
"magazines",2.182
"shiny",2.182
"thief",2.179
"lady",2.178
"cities",2.177
"saddle",2.175
"loaded",2.17
"liar",2.168
"temptation",2.162
"shirt",2.157
"chill",2.145
"lord",2.145
"fantasy",2.142
"sit",2.136
"walls",2.132
"everyday",2.132
"dip",2.13
"joy",2.127
"followed",2.127
"entity",2.122
"infinity",2.122
"ending",2.121
"full",2.116
"ghost",2.109
"space",2.102
"ey",2.099
"sexuality",2.09
"child",2.089
"pretend",2.089
"reasons",2.085
"world's",2.082
"glory",2.081
"betta",2.08
"empire",2.075
"sleeve",2.073
"knowing",2.072
"dreaming",2.07
"realized",2.07
"hearin'",2.07
"blast",2.067
"curves",2.06
"engine's",2.06
"limousine",2.06
"smoother",2.06
"zero",2.06
"should've",2.056
"tighter",2.055
"ova",2.052
"yeahand",2.05
"bodies",2.049
"fix",2.048
"hug",2.046
"tryin",2.044
"could've",2.043
"lipstick",2.039
"mighty",2.033
"sincere",2.032
"weather",2.03
"blind",2.023
"erase",2.014
"verse",2.009
"monroe",2.008
"letter",2.007
"pulling",2.002
"finger",2.002
"extremes",2.002
"water",2.002
"catching",2.002
"theres",1.996
"applause",1.994
"twisted",1.992
"potential",1.991
"supposed",1.985
"strip",1.979
"icicle",1.979
"chaser",1.978
"drug",1.973
"patience",1.965
"me'cause",1.964
"nowi",1.961
"haunted",1.96
"school",1.96
"turning",1.956
"dare",1.954
"horse",1.953
"solo",1.95
"buying",1.949
"loud",1.949
"warm",1.948
"rules",1.941
"common",1.938
"fade",1.936
"crowded",1.933
"cover",1.931
"aw",1.922
"sour",1.921
"harder",1.914
"spell",1.913
"loves",1.912
"dude",1.909
"staying",1.902
"rough",1.891
"heal",1.887
"known",1.884
"physical",1.884
"important",1.883
"boo",1.878
"faded",1.878
"cardiac",1.877
"flower",1.877
"aiming",1.875
"kick",1.874
"brought",1.873
"smiling",1.871
"explain",1.866
"tear",1.866
"rebel",1.866
"track",1.86
"heartbeat",1.859
"simple",1.859
"lines",1.858
"zoom",1.854
"dom",1.85
"dawn",1.849
"bag",1.848
"feed",1.847
"ones",1.845
"heat",1.843
"pleasure",1.843
"action",1.841
"anticipation",1.841
"chips",1.841
"dow",1.841
"hydroplane",1.841
"jones",1.841
