"word","freq"
"pastime",1.286
"scars",1.286
"dog",1.281
"three",1.276
"sunny",1.276
"clown",1.275
"conceal",1.275
"crown",1.275
"gay",1.275
"wearing",1.275
"saviour",1.271
"dop",1.27
"firelight",1.259
"door",1.254
"city",1.253
"quiet",1.251
"driving",1.251
"needed",1.249
"reach",1.244
"fool",1.244
"moon",1.243
"greed",1.241
"lights",1.241
"machines",1.24
"greatest",1.235
"maybe",1.232
"gas",1.229
"perfume",1.229
"gun",1.228
"lies",1.228
"rainy",1.227
"making",1.227
"given",1.225
"holdin'",1.219
"building",1.217
"caring",1.217
"fence",1.217
"insanity",1.217
"laughs",1.217
"pressing",1.217
"pushing",1.217
"puts",1.217
"sat",1.217
"slashed",1.217
"splits",1.217
"bound",1.207
"uswho",1.205
"faster",1.202
"common",1.196
"rules",1.192
"foolish",1.189
"betta",1.178
"pleadin'",1.178
"band",1.175
"bikes",1.175
"c'monoh",1.175
"fanny",1.175
"floozy",1.175
"homes",1.175
"lad",1.175
"ladies",1.175
"locality",1.175
"mortgages",1.175
"nanny",1.175
"nursery",1.175
"queens",1.175
"skinny",1.175
"smooth",1.175
"stiffness",1.175
"sister",1.175
"mistakes",1.173
"pure",1.171
"everywhere",1.169
"absolutely",1.169
"address",1.169
"antoinette",1.169
"avoid",1.169
"baroness",1.169
"builtin",1.169
"cabinet",1.169
"cake'",1.169
"caviar",1.169
"chandon",1.169
"china",1.169
"cigarettes",1.169
"complications",1.169
"decline",1.169
"drop",1.169
"et",1.169
"etiquette",1.169
"extraordinarily",1.169
"fastidious",1.169
"incidentally",1.169
"inclined",1.169
"kennedy",1.169
"kept",1.169
"kruschev",1.169
"less",1.169
"marie",1.169
"moet",1.169
"momentarily",1.169
"paris",1.169
"playful",1.169
"precise",1.169
"pussy",1.169
"remedy",1.169
"spoke",1.169
"temporarily",1.169
"versed",1.169
"power",1.168
"anyone",1.168
"lightning",1.168
"letters",1.166
"gently",1.165
"tricky",1.164
"hanging",1.164
"treat",1.164
"dark",1.162
"score",1.159
"raining",1.151
"handle",1.149
"hitchhike",1.149
"hum",1.149
"motorbike",1.149
"relax",1.149
"track's",1.149
"laid",1.148
"fantasy",1.144
"four",1.143
"golden",1.14
"lovers",1.138
"enjoy",1.138
"part",1.138
"places",1.127
"win",1.122
"gives",1.118
"stormy",1.115
"arms",1.11
"fun",1.108
"hurts",1.104
"brim",1.104
"cheat",1.104
"guns",1.104
"plenty",1.104
"repeating",1.104
"steve",1.104
"warily",1.104
"souls",1.103
"problems",1.102
"sorrow",1.1
"impossible",1.1
"explode",1.096
"tiger",1.096
"againyour",1.09
"straining",1.09
"state",1.089
"usa",1.084
"beelzebub",1.084
"devil",1.084
"fandango",1.084
"figaro",1.084
"frightening",1.084
"killed",1.084
"landslide",1.084
"magnifico",1.084
"monstrosity",1.084
"shivers",1.084
"silhouetto",1.084
"spare",1.084
"spine",1.084
"spit",1.084
"sympathy",1.084
"thrown",1.084
"thunderbolt",1.084
"trigger",1.084
"tough",1.075
"emotions",1.071
"feelin'",1.07
"melody",1.069
"brought",1.068
"point",1.068
"approaching",1.064
"gordon",1.064
"died",1.064
"stone",1.064
"almost",1.064
"daisy",1.064
"mars",1.061
"memories",1.06
"makes",1.059
"mirror",1.052
"fill",1.052
"movie",1.052
"tear",1.049
"car",1.048
"identity",1.045
"modren",1.045
"spent",1.041
"window",1.039
"course",1.039
"rain",1.038
"flown",1.037
"faces",1.036
"alarm",1.035
"nights",1.034
"full",1.029
"case",1.029
"pieces",1.029
"eyed",1.022
"bright",1.021
"amazing",1.014
"comin'",1.014
"consider",1.011
"seas",1.011
"brains",1.011
"kick",1.011
"safe",1.011
"tide",1.01
"spinnin'",1.007
"miss",1.007
"nine",1.007
"c'mon",1.007
"filled",1.006
"saying",1.006
"king",1.004
"name",0.999
"bed",0.997
"cried",0.992
"there'll",0.991
"cries",0.99
"read",0.987
"boys",0.986
"life's",0.986
"whoa",0.985
"heartache",0.985
"darling",0.97
"dawn",0.97
"build",0.966
"fears",0.965
"gave",0.965
"yet",0.965
"oooh",0.965
"contact",0.96
"strange",0.952
" by",0.951
" editor",0.951
"afterlife",0.951
"amanda",0.951
"are…",0.951
"bowie",0.951
"chipping",0.951
"david",0.951
"duet",0.951
"floor",0.951
"h",0.951
"hm",0.951
"isolated",0.951
"joined",0.951
"picking",0.951
"pours",0.951
"rains",0.951
"steam",0.951
"vocals",0.951
"school",0.949
"times",0.949
"spell",0.941
"war",0.94
"sad",0.937
"nowhere",0.934
"doin'",0.931
"rollin'",0.931
"wherever",0.931
"extraordinary",0.928
"passion",0.927
"headed",0.924
"others",0.922
"fail",0.917
"corner",0.91
"ache",0.908
"barely",0.908
"believing",0.908
"cell",0.908
"defeat",0.908
"earned",0.908
"lordfind",0.908
"lovegot",0.908
"lovehe",0.908
"lovei",0.908
"ok",0.908
"prison",0.908
"relief",0.908
"rhythm",0.908
"someday",0.908
"scream",0.903
