"word","freq"
"dreamin'",2.335
"reminisce",2.335
"grave",2.319
"songs",2.319
"lights",2.311
"im",2.311
"disease",2.307
"gift",2.292
"week",2.281
"callin'",2.273
"fallin'show",2.273
"sick",2.271
"set",2.27
"small",2.259
"didnt",2.258
"reasons",2.258
"bee",2.258
"bumble",2.258
"thanks",2.247
"dress",2.245
"men",2.242
"funky",2.238
"nightshe",2.238
"pay",2.233
"beat",2.223
"meant",2.217
"took",2.213
"west",2.2
"hangin'",2.199
"should've",2.197
"easier",2.193
"brakes",2.187
"faces",2.183
"telling",2.182
"taking",2.181
"lining",2.179
"telephone",2.172
"cops",2.17
"california",2.167
"'er",2.158
"cup",2.158
"fill",2.158
"hammer",2.158
"house",2.156
"becomes",2.155
"mover",2.14
"ready",2.133
"sang",2.129
"signs",2.121
"fortune",2.12
"paid",2.112
"reachin'",2.112
"scared",2.112
"nothing's",2.099
"mistakes",2.08
"eagles",2.08
"driving",2.072
"mornin'",2.062
"dealer",2.06
"dial",2.06
"dictionary",2.06
"drug",2.06
"rooms",2.06
"smile",2.06
"carries",2.048
"drumbeat",2.048
"standin'",2.034
"bottles",2.029
"tellin'",2.024
"happy",2.015
"looked",2.003
"nose",2.001
"pants",2.001
"powder",2.001
"row",2.001
"iti'm",2
"name'cause",2
"today's",2
"tv",1.986
"balls",1.985
"e",1.983
"ecstasy",1.983
"s",1.983
"simple",1.983
"x",1.983
"minutes",1.979
"reason",1.971
"father",1.969
"princess",1.963
"beating",1.955
"dad",1.952
"given",1.944
"keeping",1.94
"picked",1.922
"mom",1.92
"empty",1.912
"dreams",1.902
"ceiling",1.901
"coast",1.895
"eight",1.894
"takes",1.894
"warning",1.881
"pill",1.875
"youi",1.87
"tongue",1.867
"slowly",1.865
"birthday",1.862
"calm",1.855
"storm",1.855
"credit",1.847
"mistake",1.843
"hotter",1.842
"rolled",1.842
"ways",1.84
"single",1.838
"forgotten",1.838
"might",1.833
"goin'",1.83
"fate",1.826
"steer",1.825
"girlfriend",1.825
"move",1.818
"faster",1.814
"ievery",1.81
"photograph",1.81
"perfect",1.809
"handle",1.807
"spend",1.806
"'nother",1.799
"listened",1.799
"tonguetied",1.793
"ouh",1.789
"bleed",1.775
"brother",1.774
"'till",1.77
"doin'",1.77
"taggin'",1.77
"accept",1.766
"confusion",1.766
"delusion",1.766
"relied",1.766
"solution",1.766
"blow",1.764
"trust",1.763
"wound",1.758
"umm",1.751
"bumblebee",1.751
"selling",1.744
"finding",1.744
"lined",1.741
"wave",1.736
"wash",1.736
"pink",1.733
"seems",1.731
"hall",1.729
"join",1.728
"screaming",1.718
"sat",1.717
"use",1.715
"screen",1.711
"maker",1.71
"fortell",1.698
"wowyou",1.698
"thati",1.698
"space",1.695
"flying",1.692
"lot",1.686
"control",1.677
"healing",1.675
"clock",1.669
"diesel",1.669
"everyday",1.666
"thing's",1.661
"voices",1.657
"nervous",1.651
"brand",1.649
"safe",1.647
"busy",1.644
"working",1.643
"feelings",1.642
"thinking",1.636
"harder",1.633
"bottled",1.63
"voice",1.629
"eternity",1.628
"layin'",1.624
"dollar",1.618
"midnight",1.617
"fire",1.609
"star",1.608
"forget",1.599
"angels",1.597
"rang",1.597
"x2",1.597
"prize",1.595
"war",1.592
"wake",1.589
"ditch",1.588
"switch",1.588
"spending",1.588
"crazy",1.584
"dark",1.578
"king",1.577
"replace",1.573
"with'cause",1.568
"deal",1.563
"allin",1.563
"fist",1.563
"james",1.543
"parking",1.542
"meals",1.54
"turned",1.54
"tight",1.539
"less",1.536
"held",1.535
"meet",1.534
"race",1.533
"whatever",1.527
"swinging",1.518
"lack",1.518
"played",1.516
"gates",1.515
"everywhere",1.512
"jump",1.511
"thin",1.511
"track",1.509
"hurting",1.508
"york",1.506
"feed",1.504
"sounds",1.502
"'bout",1.5
"brain",1.496
"saying",1.494
"awake",1.492
"nighti",1.492
"tofunky",1.492
"toshe",1.492
"boulevard",1.488
"realize",1.484
"stone",1.473
"case",1.471
"lead",1.471
"pleading",1.468
"ledge",1.462
"flower",1.46
"smells",1.46
"drove",1.459
"license",1.459
"great",1.458
"to'trying",1.453
"bank",1.45
"robbery",1.45
"screamin'this",1.45
"dig",1.445
"tub",1.444
"pain",1.44
"drinkin'",1.439
"understand",1.439
"imagine",1.43
"year",1.428
"alongyou",1.427
"funny",1.427
"thong",1.427
"advice",1.426
"happen",1.422
"date",1.42
"woke",1.42
"steal",1.414
"pray",1.411
"upside",1.41
"circle",1.405
"drain",1.405
"wreck",1.405
